check-in,check-out,TTT,LOS,Hotel Name,Price,Reviews,NumberOfNights,Locatins,Score,Score_in_the_description,priceBeforesale,Cancellation,prepayment,typeBed,DistanceFromCenter,Subway Access,Stars
04/04/2023,07/04/2023,10,4,Courtyard New York Downtown Manhattan/Financial District,"3,342",617,4,Wall Street - Financial District,7.3,Good,NaN,FREE,No,"Guest room, 1 King, City view",7.1 km ,Subway Access,3
04/04/2023,07/04/2023,10,4,Royalton New York,"5,485","1,410",4,Manhattan,7.6,Good,NaN,Not Free,Yes,Superior Queen Room,1.4 km ,Subway Access,4
04/04/2023,07/04/2023,10,4,Warwick New York,"5,714","4,445",4,Manhattan,7.8,Good,NaN,Free,Yes,Premier City View King Bed,0.7 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Courtyard By Marriott Jersey City Newport,"3,935",418,5,Newport,8.3,Very Good,NaN,FREE,No,King Room with Sofa Bed,6.3 km ,,3
04/04/2023,08/04/2023,10,5,The Tillary Hotel Brooklyn,"3,924",226,5,Downtown Brooklyn,7.5,Good,NaN,FREE,No,Classic King ADA,8 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Hyatt House Jersey City,"4,888","1,532",5,Jersey City,8.2,Very Good,NaN,Not Free,Yes,King Room,7.3 km ,,4
04/04/2023,08/04/2023,10,5,Holland Hotel Free Parking Jersey City,"3,360",965,5,Jersey City,8.3,Very Good,NaN,Free,Yes,King Room - Non-Smoking,6.5 km ,,3
04/04/2023,08/04/2023,10,5,Pod Brooklyn,"3,495","2,887",5,Williamsburg,8.2,Very Good,"3,971",FREE,No,Queen Pod,6.2 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,Sonesta Simply Suites Jersey City,"3,461",656,5,Jersey City,8.5,Very Good,NaN,Not Free,Yes,Studio Queen Suite,6.8 km ,,3
04/04/2023,08/04/2023,10,5,TownePlace Suites by Marriott New York Manhattan/Chelsea,"5,516","2,468",5,Chelsea,8.1,Very Good,NaN,Not Free,Yes,King Studio with Kitchenette,2.5 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,The Tuscany Powered by LuxUrban,"4,447",132,5,Murray Hill,7.8,Good,NaN,Free,Yes,Studio,2.1 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Hyatt Place Long Island City,"4,395",898,5,Long Island City,8.5,Very Good,NaN,Not Free,Yes,King Room - High Floor,4.1 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,Canopy By Hilton Jersey City Arts District,"4,931",669,5,Downtown Jersey City,8.9,Excellent,NaN,FREE,No,King Room - Hearing Accessible,7.3 km ,,4
04/04/2023,08/04/2023,10,5,Hampton Inn Manhattan Times Square North,"5,864","2,688",5,Hell's Kitchen,7.8,Good,NaN,FREE,No,King Room,0.6 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,Hilton Garden Inn Times Square,"5,684","2,195",5,Manhattan,7.5,Good,NaN,FREE,No,Queen Room,0.9 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,Hyatt Regency Jersey City,"7,529",889,5,Jersey City,8,Very Good,NaN,FREE,No,King Room with View of Hudson,7.1 km ,,4
04/04/2023,08/04/2023,10,5,Hampton Inn Seaport Financial District,"5,056","1,259",5,Wall Street - Financial District,7.9,Good,NaN,Not Free,Yes,King Room,6.8 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,Ravel Hotel Trademark Collection by Wyndham,"4,445","2,907",5,Long Island City,7.8,Good,NaN,FREE,No,Queen Room,3.2 km ,,4
04/04/2023,08/04/2023,10,5,SpringHill Suites by Marriott New York Manhattan Chelsea,"5,838","4,017",5,Chelsea,8.2,Very Good,NaN,FREE,No,King Room,2.5 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,The Cloud One New York-Downtown,"5,409",652,5,Wall Street - Financial District,8.2,Very Good,NaN,FREE,No,King Room with City View,7 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,The William Vale,"6,156","1,158",5,Williamsburg,8.1,Very Good,NaN,FREE,No,King ADA with Balcony,5.5 km ,Subway Access,5
04/04/2023,08/04/2023,10,5,Sheraton Brooklyn New York,"4,414","1,815",5,Downtown Brooklyn,7.1,Good,NaN,FREE,No,"Guest Room, 1 King",8.5 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Pod Times Square,"4,261","13,015",5,Hell's Kitchen,8.1,Very Good,"5,013",FREE,No,Full Pod,1.4 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Wyndham Garden Long Island City,"4,499",696,5,Long Island City,7.5,Good,NaN,FREE,No,Standard King Room,3.2 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,San Carlos Hotel New York,"7,163","1,510",5,Midtown East,8.8,Excellent,NaN,FREE,No,Deluxe Room - King,1.6 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Courtyard by Marriott New York Manhattan/Central Park,"7,493","3,381",5,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King or Queen Room with City View,450 m ,Subway Access,4
04/04/2023,08/04/2023,10,5,MOXY NYC Times Square,"5,687","8,724",5,Manhattan,8,Very Good,NaN,Not Free,Yes,Double Room,1.9 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,The FIDI Hotel,"3,666",23,5,Wall Street - Financial District,8.9,Excellent,"4,582",FREE,No,Superior King,7.6 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Hyatt Place New York City/Times Square,"5,732","15,257",5,Hell's Kitchen,7.6,Good,NaN,FREE,No,King Room,1.7 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,TBA Times Square,"4,415","8,543",5,Hell's Kitchen,7.5,Good,NaN,Not Free,Yes,Deluxe King Studio,1.6 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,W New York - Union Square,"6,063",169,5,Union Square,7.6,Good,NaN,FREE,No,"Wonderful Guest Room, Guest room, 1 King, City view",3.5 km ,Subway Access,5
04/04/2023,08/04/2023,10,5,Times Square EDITION New York,"7,277",677,5,Manhattan,8.5,Very Good,NaN,FREE,No,Queen Room,1 km ,Subway Access,5
04/04/2023,08/04/2023,10,5,The Benjamin Royal Sonesta New York,"7,380",594,5,Midtown East,7.6,Good,"9,840",FREE,No,Queen Room,1.5 km ,Subway Access,5
04/04/2023,08/04/2023,10,5,Hampton Inn Manhattan-35th St Empire State Bldg,"5,525","3,467",5,Manhattan,8.3,Very Good,"5,525",Not Free,Yes,King Room,2 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Hampton Inn Brooklyn Downtown,"5,106","1,807",5,Downtown Brooklyn,8.4,Very Good,NaN,Not Free,Yes,1 King with Fridge - Non-Smoking,8.1 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,Element Times Square West,"5,385","5,532",5,Hell's Kitchen,7.5,Good,NaN,Not Free,Yes,"Guest Room, 1 King",1.6 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Artezen Hotel,"5,086",907,5,Wall Street - Financial District,9,Wonderful,NaN,Not Free,Yes,Deluxe King Room,6.9 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,"The New Yorker, A Wyndham Hotel","5,549","9,092",5,Hell's Kitchen,7.7,Good,NaN,Not Free,Yes,Standard Queen Room with View,2 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Best Western Plus Hospitality House Suites,"8,728",711,5,Midtown East,8.3,Very Good,NaN,Not Free,Yes,Apartment with Queen Bed,1.6 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,Soho Grand Hotel,"5,678","1,231",5,SoHo,8.3,Very Good,"7,098",FREE,No,Soho King Room,5.5 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,DoubleTree by Hilton Hotel & Suites Jersey City,"4,582",382,5,Jersey City,8.6,Excellent,NaN,Not Free,Yes,Junior Queen Suite,6.8 km ,,3
04/04/2023,08/04/2023,10,5,Royalton Park Avenue,"5,223",980,5,NoMad,8.2,Very Good,"5,804",FREE,No,Superior Queen Room,2.7 km ,Subway Access,5
04/04/2023,08/04/2023,10,5,"Crowne Plaza Times Square Manhattan, an IHG Hotel","5,972","1,500",5,Manhattan,7.7,Good,NaN,Not Free,Yes,Traditional King Room - Non-Smoking,0.9 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,"6,307",54,5,Flatiron District,8.1,Very Good,NaN,FREE,No,"Studio, 1 King",3.1 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,Wingate by Wyndham New York Midtown South/5th Ave,"4,750","1,519",5,Manhattan,7.9,Good,NaN,FREE,No,King Room - Non-Smoking,1.9 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,Hilton Garden Inn New York Central Park South-Midtown West,"6,170","5,590",5,Manhattan,7.1,Good,NaN,Not Free,Yes,King Room,450 m ,Subway Access,4
04/04/2023,08/04/2023,10,5,Motto by Hilton New York City Chelsea,"5,725","1,223",5,Chelsea,8.7,Excellent,NaN,Not Free,Yes,King Room,2.8 km ,Subway Access,5
04/04/2023,08/04/2023,10,5,Fairfield Inn by Marriott New York Manhattan/Financial District,"4,352","2,301",5,Wall Street - Financial District,7.5,Good,NaN,FREE,No,King Room,7.2 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,U Hotel Fifth Avenue I Empire State Building,"3,765","1,739",5,Manhattan,7.9,Good,"4,706",FREE,No,Queen Room,2.1 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,Hilton Club The Central at 5th New York,"9,149",62,5,Midtown East,8.6,Excellent,NaN,Not Free,Yes,Superior King Studio,1.3 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Embassy Suites By Hilton New York Manhattan Times Square,"6,199","4,141",5,Manhattan,7.9,Good,NaN,FREE,No,King Room,1.9 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Park Lane New York,"6,957","1,686",5,Manhattan,8.4,Very Good,NaN,Not Free,Yes,Park Lane King,0.6 km ,Subway Access,5
04/04/2023,08/04/2023,10,5,Empire Hotel,"5,418","2,546",5,Upper West Side,6.8,Review score,"6,019",Not Free,Yes,Standard Queen Room,400 m ,Subway Access,4
04/04/2023,08/04/2023,10,5,Park Terrace Hotel,"8,018","2,417",5,Manhattan,8.7,Excellent,NaN,Not Free,Yes,Double Room,1.7 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Hyatt House New York/Chelsea,"5,993",549,5,Chelsea,8.1,Very Good,NaN,Not Free,Yes,Den Guestroom with King Bed,2.5 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,CIVILIAN Hotel,"6,630","1,274",5,Hell's Kitchen,8.5,Very Good,NaN,Free,Yes,Double Room,0.9 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Hard Rock Hotel New York,"8,328","1,296",5,Manhattan,8.8,Excellent,NaN,Not Free,Yes,Standard King Room,1 km ,Subway Access,5
04/04/2023,08/04/2023,10,5,"Hotel Shocard Broadway, Times Square","3,860","1,072",5,Manhattan,7.6,Good,"4,708",FREE,No,Queen Room,1.5 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,DoubleTree by Hilton New York Times Square South,"5,645","4,470",5,Hell's Kitchen,7.9,Good,NaN,FREE,No,King Room,1.8 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Omni Berkshire Place,"6,567",551,5,Midtown East,8.7,Excellent,NaN,FREE,No,Deluxe King Room,1.1 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Courtyard by Marriott New York Manhattan / Soho,"8,571",274,5,SoHo,7.9,Good,NaN,FREE,No,King Room - High Floor,4.9 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,"Club Quarters Hotel Grand Central, New York","5,311","2,368",5,Midtown East,8,Very Good,NaN,Not Free,Yes,Small Queen Room,1.8 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,"The Draper New York, Tapestry Collection by Hilton","6,562","1,041",5,Manhattan,8.4,Very Good,NaN,Not Free,Yes,King Room,1.9 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,citizenM New York Bowery,"5,094","2,196",5,Lower East Side,8.8,Excellent,"5,660",Not Free,Yes,King Room,5.4 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Residence Inn by Marriott New York Manhattan/Central Park,"9,103","1,286",5,Manhattan,8.4,Very Good,NaN,Not Free,Yes,King Studio,450 m ,Subway Access,4
04/04/2023,08/04/2023,10,5,"InterContinental New York Barclay Hotel, an IHG Hotel","6,373",910,5,Midtown East,8,Very Good,NaN,Not Free,Yes,Classic King Room - High Floor,1.5 km ,Subway Access,5
04/04/2023,08/04/2023,10,5,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"5,157","4,561",5,Hell's Kitchen,7.6,Good,NaN,FREE,No,King Room,1.6 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Hyatt Union Square New York,"6,990",252,5,Union Square,7.7,Good,NaN,FREE,No,King Room - Courtyard View,3.9 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,The Williamsburg Hotel,"6,827",864,5,Williamsburg,8,Very Good,NaN,Not Free,Yes,Studio King Terrace,5.5 km ,Subway Access,5
04/04/2023,08/04/2023,10,5,"Club Quarters Hotel Times Square, New York","5,682","2,551",5,Manhattan,7.8,Good,NaN,Not Free,Yes,Queen Room,1.3 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Sofitel New York,"6,093",527,5,Manhattan,7.5,Good,NaN,Free,Yes,Superior Queen Room,1.4 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Hilton Garden Inn New York - Times Square Central,"5,973","1,575",5,Manhattan,7.6,Good,NaN,Not Free,Yes,Queen Room with City View,1.5 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,The Westin New York Grand Central,"7,457",508,5,Murray Hill,7.9,Good,NaN,Not Free,Yes,"Deluxe King, Guest room, 1 King, Sofa bed",2.1 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Penny Williamsburg,"4,457",480,5,Williamsburg,8.8,Excellent,"4,952",Not Free,Yes,Queen,6.3 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,M Social Hotel Times Square New York,"7,035","5,690",5,Manhattan,8.4,Very Good,"7,816",FREE,No,Social City View King,0.6 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Hilton Club The Quin New York,"7,163",968,5,Manhattan,8.4,Very Good,NaN,Not Free,Yes,Deluxe King Studio Plus,0.5 km ,Subway Access,5
04/04/2023,08/04/2023,10,5,"The Hoxton, Williamsburg","5,636",555,5,Williamsburg,8,Very Good,"6,630",Free,Yes,Cozy,5.6 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Sheraton Tribeca New York Hotel,"5,013","2,451",5,Tribeca,7.6,Good,NaN,Not Free,Yes,Standard King Room,5.6 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,"Candlewood Suites NYC -Times Square, an IHG Hotel","4,374","1,374",5,Hell's Kitchen,7.5,Good,NaN,FREE,No,Queen Studio,1.6 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,citizenM New York Times Square,"6,559","2,762",5,Manhattan,8.7,Excellent,NaN,Free,Yes,King Room,0.8 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Moxy NYC Chelsea,"6,876","3,748",5,Chelsea,8.3,Very Good,NaN,Not Free,Yes,King Room,2.5 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Millennium Hotel Broadway Times Square,"5,281","5,956",5,Manhattan,7,Good,"6,214",FREE,No,Queen Room with Bath Tub - Hearing/Mobility Accessible,1.3 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,"6,045",316,5,Manhattan,8.3,Very Good,NaN,FREE,No,King Studio,1.9 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,Ink 48 Hotel,"7,677","1,333",5,Hell's Kitchen,7.9,Good,NaN,FREE,No,Premier King,1.2 km ,,4
04/04/2023,08/04/2023,10,5,"Hotel Indigo NYC Financial District, an IHG Hotel","4,348",91,5,Wall Street - Financial District,8.8,Excellent,NaN,Not Free,Yes,Standard King Room,7.2 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,"Holiday Inn Express - Times Square South, an IHG Hotel","5,709","3,290",5,Manhattan,7.7,Good,NaN,Free,Yes,King Room - Non-Smoking,2 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,Grayson Hotel,"5,621",68,5,Manhattan,8.3,Very Good,NaN,Not Free,Yes,King Room,1.8 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Archer Hotel New York,"7,132",718,5,Manhattan,8.7,Excellent,NaN,Not Free,Yes,Room Type Selected by Hotel,1.8 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Ace Hotel New York,"5,450","1,036",5,NoMad,7.9,Good,NaN,FREE,No,Single Room,2.5 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Executive Hotel Le Soleil New York,"6,235","2,510",5,Manhattan,8.2,Very Good,NaN,FREE,No,Executive Queen Room,2 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Hilton Garden Inn New York Times Square South,"5,953","2,734",5,Hell's Kitchen,8.1,Very Good,NaN,Not Free,Yes,King Room,1.8 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,Courtyard New York Downtown Manhattan/Financial District,"4,169",617,5,Wall Street - Financial District,7.3,Good,NaN,FREE,No,"Guest room, 1 King, City view",7.1 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,New York Marriott at the Brooklyn Bridge,"6,030",744,5,Downtown Brooklyn,8,Very Good,NaN,Not Free,Yes,King Room with Adapted Tub - Mobility Accessible,8.3 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Warwick New York,"7,062","4,445",5,Manhattan,7.8,Good,NaN,Free,Yes,Premier City View King Bed,0.7 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,The Evelyn NoMad,"5,890","2,617",5,NoMad,7.6,Good,NaN,FREE,No,Deluxe Queen Room,2.7 km ,Subway Access,5
04/04/2023,08/04/2023,10,5,La Quinta by Wyndham Time Square South,"5,593","2,137",5,Hell's Kitchen,8.1,Very Good,NaN,FREE,No,King Room - Non-Smoking,1.7 km ,Subway Access,3
04/04/2023,08/04/2023,10,5,The Shelburne Sonesta New York,"4,136","1,167",5,Murray Hill,7.8,Good,"5,515",FREE,No,Queen Room,2.2 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,WestHouse Hotel New York,"6,742",771,5,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King Room,400 m ,Subway Access,5
04/04/2023,08/04/2023,10,5,SIXTY SoHo,"6,368",737,5,SoHo,8.2,Very Good,"7,960",FREE,No,Deluxe Queen Room,5.2 km ,Subway Access,5
04/04/2023,08/04/2023,10,5,Hotel Lucerne,"5,453","1,006",5,Upper West Side,8.5,Very Good,"6,415",Free,Yes,Deluxe Queen Room,1.7 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Four Points by Sheraton Midtown - Times Square,"5,757","1,879",5,Hell's Kitchen,7.7,Good,NaN,FREE,No,King Room,1.6 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Casablanca Hotel by Library Hotel Collection,"8,319",81,5,Manhattan,9.4,Wonderful,NaN,FREE,No,Petite Queen Room,1.3 km ,Subway Access,4
04/04/2023,08/04/2023,10,5,Nolitan Hotel SoHo - New York,"4,860","1,156",5,SoHo,7.9,Good,"6,075",FREE,No,Deluxe Queen Room,5.4 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,Margaritaville Resort Times Square,"1,326","1,470",1,Manhattan,8.8,Excellent,NaN,FREE,No,Standard King Room,1.5 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,Pod Brooklyn,607,"2,887",1,Williamsburg,8.2,Very Good,NaN,FREE,No,Queen Pod,6.2 km ,Subway Access,3
04/04/2023,09/04/2023,11,1,Holland Hotel Free Parking Jersey City,571,965,1,Jersey City,8.3,Very Good,NaN,Free,Yes,Double Room with Two Double Beds - Non-Smoking,6.5 km ,,3
04/04/2023,09/04/2023,11,1,The Tillary Hotel Brooklyn,859,226,1,Downtown Brooklyn,7.5,Good,NaN,FREE,No,Classic King,8 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,Hyatt Place Long Island City,690,898,1,Long Island City,8.5,Very Good,NaN,Not Free,Yes,King Room with Disablity Accessible Roll In Shower,4.1 km ,Subway Access,3
04/04/2023,09/04/2023,11,1,Sonesta Simply Suites Jersey City,709,656,1,Jersey City,8.5,Very Good,NaN,Not Free,Yes,Queen Studio Suite with Bathtub - Mobility Accessible,6.8 km ,,3
04/04/2023,09/04/2023,11,1,The Tuscany Powered by LuxUrban,863,132,1,Murray Hill,7.8,Good,NaN,Free,Yes,Studio,2.1 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,Canopy By Hilton Jersey City Arts District,942,669,1,Downtown Jersey City,8.9,Excellent,NaN,FREE,No,Queen Room with Two Queen Beds,7.3 km ,,4
04/04/2023,09/04/2023,11,1,TownePlace Suites by Marriott New York Manhattan/Chelsea,"1,089","2,468",1,Chelsea,8.1,Very Good,NaN,Not Free,Yes,King Studio with Kitchenette,2.5 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,Courtyard By Marriott Jersey City Newport,"1,057",418,1,Newport,8.3,Very Good,NaN,Not Free,Yes,King Room with Sofa Bed,6.3 km ,,3
04/04/2023,09/04/2023,11,1,Hilton Garden Inn Times Square,"1,218","2,195",1,Manhattan,7.5,Good,NaN,FREE,No,Queen Room,0.9 km ,Subway Access,3
04/04/2023,09/04/2023,11,1,Hampton Inn Manhattan Times Square North,"1,264","2,688",1,Hell's Kitchen,7.8,Good,NaN,FREE,No,King Room,0.6 km ,Subway Access,3
04/04/2023,09/04/2023,11,1,Pod Times Square,931,"13,015",1,Hell's Kitchen,8.1,Very Good,NaN,FREE,No,Full Pod,1.4 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,Hyatt Regency Jersey City,"1,308",889,1,Jersey City,8,Very Good,NaN,FREE,No,Double Room with Two Double Beds,7.1 km ,,4
04/04/2023,09/04/2023,11,1,The Cloud One New York-Downtown,895,652,1,Wall Street - Financial District,8.2,Very Good,NaN,FREE,No,Standard King Room,7 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,The FIDI Hotel,638,23,1,Wall Street - Financial District,8.9,Excellent,751,Not Free,Yes,Superior Corner Queen,7.6 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,Ravel Hotel Trademark Collection by Wyndham,830,"2,907",1,Long Island City,7.8,Good,NaN,Free,Yes,Superior King Room,3.2 km ,,4
04/04/2023,09/04/2023,11,1,Hilton Club West 57th Street New York,"1,372",72,1,Manhattan,8.6,Excellent,NaN,Not Free,Yes,King Studio,0.5 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,The Williamsburg Hotel,"1,036",864,1,Williamsburg,8,Very Good,NaN,Not Free,Yes,Studio King Terrace,5.5 km ,Subway Access,5
04/04/2023,09/04/2023,11,1,Hampton Inn Seaport Financial District,"1,011","1,259",1,Wall Street - Financial District,7.9,Good,NaN,Not Free,Yes,Queen Room,6.8 km ,Subway Access,3
04/04/2023,09/04/2023,11,1,DoubleTree by Hilton Hotel & Suites Jersey City,806,382,1,Jersey City,8.6,Excellent,NaN,Not Free,Yes,Junior Double Suite,6.8 km ,,3
04/04/2023,09/04/2023,11,1,"The Hoxton, Williamsburg",931,555,1,Williamsburg,8,Very Good,NaN,Free,Yes,Cozy,5.6 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,Courtyard by Marriott New York Manhattan/Central Park,"1,430","3,381",1,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King or Queen Room with City View,450 m ,Subway Access,4
04/04/2023,09/04/2023,11,1,SpringHill Suites by Marriott New York Manhattan Chelsea,"1,057","4,017",1,Chelsea,8.2,Very Good,NaN,Not Free,Yes,King Room,2.5 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,Penny Williamsburg,754,480,1,Williamsburg,8.8,Excellent,838,Not Free,Yes,Queen,6.3 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,Wyndham Garden Long Island City,883,696,1,Long Island City,7.5,Good,NaN,Not Free,Yes,Standard King Room,3.2 km ,Subway Access,3
04/04/2023,09/04/2023,11,1,Sheraton Brooklyn New York,"1,039","1,815",1,Downtown Brooklyn,7.1,Good,NaN,FREE,No,"Guest room, 2 Double",8.5 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,Hampton Inn Brooklyn Downtown,955,"1,807",1,Downtown Brooklyn,8.4,Very Good,NaN,Not Free,Yes,1 King with Fridge - Non-Smoking,8.1 km ,Subway Access,3
04/04/2023,09/04/2023,11,1,Empire Hotel,967,"2,546",1,Upper West Side,6.8,Review score,"1,075",Not Free,Yes,Standard Queen Room,400 m ,Subway Access,4
04/04/2023,09/04/2023,11,1,The Benjamin Royal Sonesta New York,"1,991",594,1,Midtown East,7.6,Good,NaN,FREE,No,Queen Room,1.5 km ,Subway Access,5
04/04/2023,09/04/2023,11,1,San Carlos Hotel New York,"1,685","1,510",1,Midtown East,8.8,Excellent,NaN,FREE,No,Deluxe Room - Queen,1.6 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,Hilton Garden Inn New York Central Park South-Midtown West,"1,187","5,590",1,Manhattan,7.1,Good,NaN,Not Free,Yes,King Room with Roll-In Shower - Disability Access,450 m ,Subway Access,4
04/04/2023,09/04/2023,11,1,Hyatt Place New York City/Times Square,"1,110","15,257",1,Hell's Kitchen,7.6,Good,NaN,FREE,No,King Room,1.7 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,Park Terrace Hotel,"1,430","2,417",1,Manhattan,8.7,Excellent,NaN,Not Free,Yes,Classic Room,1.7 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,"Crowne Plaza Times Square Manhattan, an IHG Hotel","1,135","1,500",1,Manhattan,7.7,Good,NaN,Not Free,Yes,Traditional King Room - Non-Smoking,0.9 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,"1,290",54,1,Flatiron District,8.1,Very Good,NaN,FREE,No,"Studio, 1 King",3.1 km ,Subway Access,3
04/04/2023,09/04/2023,11,1,Artezen Hotel,999,907,1,Wall Street - Financial District,9,Wonderful,NaN,Not Free,Yes,Deluxe King Room,6.9 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,U Hotel Fifth Avenue I Empire State Building,826,"1,739",1,Manhattan,7.9,Good,NaN,FREE,No,Double Room,2.1 km ,Subway Access,3
04/04/2023,09/04/2023,11,1,Hotel St. James,"1,092","1,461",1,Manhattan,7.9,Good,NaN,Not Free,Yes,One King Bed Room,1.2 km ,Subway Access,2
04/04/2023,09/04/2023,11,1,Royalton Park Avenue,"1,064",980,1,NoMad,8.2,Very Good,NaN,FREE,No,Superior Queen Room,2.7 km ,Subway Access,5
04/04/2023,09/04/2023,11,1,"Club Quarters Hotel Times Square, New York","1,053","2,551",1,Manhattan,7.8,Good,NaN,Not Free,Yes,Queen Room,1.3 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,M Social Hotel Times Square New York,"1,506","5,690",1,Manhattan,8.4,Very Good,NaN,FREE,No,Social City View King,0.6 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,Soho Grand Hotel,"1,147","1,231",1,SoHo,8.3,Very Good,"1,434",FREE,No,Soho King Room,5.5 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,MOXY NYC Times Square,"1,260","8,724",1,Manhattan,8,Very Good,NaN,Not Free,Yes,Double Room,1.9 km ,Subway Access,4
04/04/2023,09/04/2023,11,1,"Hotel Shocard Broadway, Times Square",862,"1,072",1,Manhattan,7.6,Good,NaN,FREE,No,Queen Room,1.5 km ,Subway Access,3
