check-in,check-out,TTT,LOS,Hotel Name,Price,Reviews,NumberOfNights,Locatins,Score,Score_in_the_description,priceBeforesale,Cancellation,prepayment,typeBed,DistanceFromCenter,Subway Access,Stars
05/04/2023,08/04/2023,18,4,Walker Hotel Greenwich Village,"6,924",814,4,Greenwich Village,8.4,Very Good,NaN,FREE,No,Queen Room (The Grove),3.7 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,City Club Hotel,"4,476","1,256",4,Manhattan,7.3,Good,NaN,FREE,No,Petite Room,1.4 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Residence Inn by Marriott New York Manhattan/Central Park,"6,091","1,277",4,Manhattan,8.4,Very Good,NaN,Not Free,Yes,King Studio,450 m ,Subway Access,4
05/04/2023,08/04/2023,18,4,The Kitano Hotel New York,"5,538",456,4,Murray Hill,8.5,Very Good,NaN,Free,Yes,Superior King Room,2.1 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,"The Pierre, A Taj Hotel, New York","9,847",439,4,Upper East Side,8.3,Very Good,"13,129",FREE,No,Superior King Room Interior View,0.9 km ,Subway Access,5
05/04/2023,08/04/2023,18,4,SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,"5,120",54,4,Flatiron District,8.1,Very Good,NaN,FREE,No,"Studio, 1 King",3.1 km ,Subway Access,3
05/04/2023,08/04/2023,18,4,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,"4,225",681,4,Chelsea,7.5,Good,NaN,FREE,No,King Room,2.6 km ,Subway Access,3
05/04/2023,08/04/2023,18,4,SoHo 54,"4,113","1,553",4,SoHo,6.8,Review score,"4,570",FREE,No,SoHo King,5.3 km ,Subway Access,3
05/04/2023,08/04/2023,18,4,Hampton Inn Manhattan/Downtown- Financial District,"4,177",669,4,Wall Street - Financial District,7.6,Good,NaN,FREE,No,Queen Room,7.7 km ,Subway Access,3
05/04/2023,08/04/2023,18,4,Hotel Hendricks,"5,848","1,583",4,Manhattan,7.7,Good,NaN,Free,Yes,Deluxe King Room,1.8 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,OYO Times Square,"4,888","1,101",4,Manhattan,6.9,Review score,"5,750",Free,Yes,Standard Full,1 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Courtyard by Marriott New York World Trade Center Area,"4,309","2,463",4,Wall Street - Financial District,7.8,Good,NaN,FREE,No,King Room,7.2 km ,Subway Access,3
05/04/2023,08/04/2023,18,4,Pestana CR7 Times Square,"6,007","1,389",4,Hell's Kitchen,8.1,Very Good,NaN,Free,Yes,Superior King Room,1.6 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Hampton Inn Manhattan-35th St Empire State Bldg,"5,000","3,455",4,Manhattan,8.3,Very Good,NaN,Not Free,Yes,King Room with Roll in Shower,2 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,MOXY NYC Times Square,"4,591","8,719",4,Manhattan,8,Very Good,NaN,Not Free,Yes,Double Room,1.9 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,The Renwick,"5,700","1,038",4,Murray Hill,8.2,Very Good,"6,000",Free,Yes,Gallery King,2 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Renaissance New York Times Square Hotel,"6,627","1,325",4,Manhattan,8.5,Very Good,NaN,FREE,No,King Room,1 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Fairfield Inn & Suites by Marriott New York Manhattan/Fifth Avenue,"4,676",465,4,Manhattan,7.4,Good,NaN,FREE,No,King Room,1.9 km ,Subway Access,3
05/04/2023,08/04/2023,18,4,"EVEN Midtown East - Grand Central, an IHG Hotel","5,376",888,4,Midtown East,8.3,Very Good,NaN,FREE,No,Standard King Room,2 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Artezen Hotel,"3,978",899,4,Wall Street - Financial District,9,Wonderful,NaN,Not Free,Yes,Deluxe King Room,6.9 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Arthouse Hotel,"5,963",940,4,Upper West Side,7.9,Good,NaN,FREE,No,Superior Queen,1.6 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,11 Howard,"6,073",304,4,SoHo,7.3,Good,NaN,Free,Yes,King Room,5.6 km ,Subway Access,5
05/04/2023,08/04/2023,18,4,CIVILIAN Hotel,"5,046","1,237",4,Hell's Kitchen,8.5,Very Good,NaN,Not Free,Yes,Double Room,0.9 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Virgin Hotels New York City,"5,750",8,4,NoMad,7.4,Good,"8,582",FREE,No,King Room - Disability Access,2.5 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,The Frederick Hotel Tribeca,"4,606","1,482",4,Tribeca,7.8,Good,NaN,FREE,No,Standard Room,6.3 km ,Subway Access,5
05/04/2023,08/04/2023,18,4,"The Standard, High Line New York","5,237","1,738",4,Greenwich Village,8.1,Very Good,NaN,Free,Yes,Standard Queen Room,3.7 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Hyatt House New York/Chelsea,"4,893",543,4,Chelsea,8.1,Very Good,NaN,Not Free,Yes,Den Guestroom with King Bed,2.5 km ,Subway Access,3
05/04/2023,08/04/2023,18,4,Motto by Hilton New York City Chelsea,"4,723","1,205",4,Chelsea,8.8,Excellent,NaN,Not Free,Yes,King Room,2.8 km ,Subway Access,5
05/04/2023,08/04/2023,18,4,The FIDI Hotel,"3,323",7,4,Wall Street - Financial District,8.7,Excellent,"3,909",FREE,No,Superior Corner Queen,7.6 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Wyndham Garden Chinatown,"4,570",621,4,Lower East Side,7.6,Good,NaN,FREE,No,"Deluxe King Room, Upper Floor",5.8 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Hilton Garden Inn New York Central Park South-Midtown West,"5,085","5,538",4,Manhattan,7.1,Good,NaN,Not Free,Yes,Queen Room,450 m ,Subway Access,4
05/04/2023,08/04/2023,18,4,AC Hotel by Marriott New York Times Square,"6,036",697,4,Manhattan,8.3,Very Good,NaN,Free,Yes,Standard King Room,1.6 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Four Points by Sheraton Manhattan Chelsea,"5,376",979,4,Chelsea,7,Good,NaN,FREE,No,"Guest Room, 1 King",2.8 km ,Subway Access,3
05/04/2023,08/04/2023,18,4,Fitzpatrick Grand Central,"4,115",385,4,Midtown East,8.2,Very Good,NaN,FREE,No,Deluxe Room,1.8 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,"Marriott Vacation Club Pulse, New York City","6,220",121,4,Manhattan,8.9,Excellent,NaN,FREE,No,King Room with City View,1.9 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,The Hotel Chelsea,"6,073",408,4,Chelsea,9.3,Wonderful,"6,748",FREE,No,The Chelsea,2.9 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Leon Hotel LES,"5,512","1,328",4,Lower East Side,8.1,Very Good,NaN,FREE,No,Deluxe Double Room,5.9 km ,Subway Access,3
05/04/2023,08/04/2023,18,4,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"5,875","3,969",4,Hell's Kitchen,8.2,Very Good,NaN,Not Free,Yes,King Room,2.1 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Sohotel,"4,735",889,4,SoHo,7.8,Good,NaN,FREE,No,Standard Queen Room,5.5 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,The Muse New York,"7,749",952,4,Manhattan,8.2,Very Good,NaN,FREE,No,Deluxe King,1.1 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,The Allen Hotel,"5,392","1,386",4,Lower East Side,7.9,Good,"6,343",FREE,No,King Room - Disability Access,5.6 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Park Terrace Hotel,"5,699","2,399",4,Manhattan,8.7,Excellent,NaN,Not Free,Yes,Classic Room,1.7 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Hotel Richland LES,"4,489",266,4,Chinatown,8,Very Good,NaN,Free,Yes,Queen Room,6 km ,Subway Access,3
05/04/2023,08/04/2023,18,4,Sonder Chambers,"6,592",546,4,Manhattan,8.3,Very Good,NaN,Free,Yes,King Room,0.8 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Element Times Square West,"4,938","5,484",4,Hell's Kitchen,7.5,Good,NaN,Not Free,Yes,"Guest Room, 1 King",1.6 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,Grayson Hotel,"4,339",52,4,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King Room,1.8 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,"The Draper New York, Tapestry Collection by Hilton","4,793","1,031",4,Manhattan,8.4,Very Good,NaN,Not Free,Yes,King Room,1.9 km ,Subway Access,3
05/04/2023,08/04/2023,18,4,Empire Hotel,"4,608","2,513",4,Upper West Side,6.8,Review score,"5,120",Not Free,Yes,Standard Queen Room,400 m ,Subway Access,4
05/04/2023,08/04/2023,18,4,"Club Quarters Hotel Grand Central, New York","4,566","2,334",4,Midtown East,8,Very Good,NaN,Not Free,Yes,Standard Queen Room,1.8 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,"Club Quarters Hotel Times Square, New York","4,606","2,531",4,Manhattan,7.8,Good,NaN,Not Free,Yes,Queen Room,1.3 km ,Subway Access,4
05/04/2023,08/04/2023,18,4,citizenM New York Bowery,"4,575","2,182",4,Lower East Side,8.8,Excellent,"5,083",Not Free,Yes,King Room,5.4 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,The Evelyn NoMad,"6,025","2,610",5,NoMad,7.6,Good,"8,607",FREE,No,Deluxe Queen Room,2.7 km ,Subway Access,5
05/04/2023,09/04/2023,18,5,The Tuscany Powered by LuxUrban,"4,595",107,5,Murray Hill,7.9,Good,NaN,Free,Yes,Deluxe Studio,2.1 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Pod Times Square,"4,193","12,869",5,Hell's Kitchen,8.1,Very Good,"4,933",FREE,No,Full Pod,1.4 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,SpringHill Suites by Marriott New York Manhattan Chelsea,"5,970","3,927",5,Chelsea,8.2,Very Good,NaN,FREE,No,King Room,2.5 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Hyatt Place NYC Chelsea,"5,629","6,675",5,Chelsea,8,Very Good,NaN,FREE,No,King Room,2.8 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,The Cloud One New York-Downtown,"5,446",588,5,Wall Street - Financial District,8.2,Very Good,NaN,FREE,No,King Room with City View,7 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,"The New Yorker, A Wyndham Hotel","5,145","9,013",5,Hell's Kitchen,7.7,Good,NaN,FREE,No,Standard Queen Room,2 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"6,891","3,969",5,Hell's Kitchen,8.2,Very Good,NaN,FREE,No,King Room,2.1 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Hyatt Place New York City/Times Square,"6,051","15,115",5,Hell's Kitchen,7.6,Good,NaN,FREE,No,King Room,1.7 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,The Moore,"5,505",870,5,Chelsea,8.5,Very Good,NaN,Free,Yes,Studio Queen,3 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Hotel Edison Times Square,"5,634","11,098",5,Manhattan,7.3,Good,NaN,FREE,No,Signature 1 King Bed,1 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,W New York - Union Square,"6,312",167,5,Union Square,7.6,Good,NaN,FREE,No,"Wonderful Guest Room, Guest room, 1 King, City view",3.5 km ,Subway Access,5
05/04/2023,09/04/2023,18,5,Sofitel New York,"6,483",523,5,Manhattan,7.5,Good,NaN,Free,Yes,Superior Queen Room,1.4 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,"Hotel Shocard Broadway, Times Square","4,150","1,056",5,Manhattan,7.6,Good,"5,061",FREE,No,Queen Room,1.5 km ,Subway Access,3
05/04/2023,09/04/2023,18,5,Embassy Suites By Hilton New York Manhattan Times Square,"6,693","4,126",5,Manhattan,7.9,Good,NaN,FREE,No,King Room,1.9 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Hotel Belleclaire Central Park,"5,822","2,258",5,Upper West Side,8.1,Very Good,NaN,FREE,No,Standard 1 Full,1.6 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Omni Berkshire Place,"6,188",538,5,Midtown East,8.8,Excellent,NaN,FREE,No,Deluxe King Room,1.1 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,"Holiday Inn Express - Times Square South, an IHG Hotel","5,330","3,280",5,Manhattan,7.7,Good,NaN,Free,Yes,King Room - Non-Smoking,2 km ,Subway Access,3
05/04/2023,09/04/2023,18,5,Royalton Park Avenue,"5,956",972,5,NoMad,8.2,Very Good,NaN,FREE,No,Superior Queen Room,2.7 km ,Subway Access,5
05/04/2023,09/04/2023,18,5,U Hotel Fifth Avenue I Empire State Building,"4,458","1,711",5,Manhattan,7.9,Good,"5,573",FREE,No,Queen Room,2.1 km ,Subway Access,3
05/04/2023,09/04/2023,18,5,DoubleTree by Hilton New York Times Square South,"5,399","4,448",5,Hell's Kitchen,7.9,Good,NaN,FREE,No,King Room,1.8 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,SIXTY SoHo,"6,909",733,5,SoHo,8.2,Very Good,"8,637",FREE,No,Superior Queen Room,5.2 km ,Subway Access,5
05/04/2023,09/04/2023,18,5,M Social Hotel Times Square New York,"8,202","5,632",5,Manhattan,8.4,Very Good,"9,113",FREE,No,Social City View King,0.6 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,"4,210","2,934",5,Wall Street - Financial District,8.5,Very Good,"5,263",FREE,No,King Room with City View,7.7 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Moxy NYC Chelsea,"6,220","3,723",5,Chelsea,8.3,Very Good,NaN,FREE,No,King Room,2.5 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Millennium Hotel Broadway Times Square,"5,538","5,914",5,Manhattan,7,Good,"6,515",FREE,No,Standard Queen Room,1.3 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Arlo Midtown,"6,874","3,037",5,Hell's Kitchen,8.7,Excellent,"8,087",FREE,No,King Urban,1.7 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Hotel Lucerne,"6,157",997,5,Upper West Side,8.5,Very Good,"7,243",Free,Yes,Deluxe Queen Room,1.7 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,YOTEL New York Times Square,"5,385","3,811",5,Hell's Kitchen,7.1,Good,"6,731",FREE,No,Premium Queen View,1.5 km ,,4
05/04/2023,09/04/2023,18,5,Warwick New York,"6,601","4,421",5,Manhattan,7.8,Good,NaN,Free,Yes,Premier City View King Bed,0.7 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,"6,106",306,5,Manhattan,8.3,Very Good,NaN,FREE,No,King Studio,1.9 km ,Subway Access,3
05/04/2023,09/04/2023,18,5,La Quinta by Wyndham Time Square South,"5,653","2,102",5,Hell's Kitchen,8.1,Very Good,NaN,FREE,No,King Room - Non-Smoking,1.7 km ,Subway Access,3
05/04/2023,09/04/2023,18,5,Nolitan Hotel SoHo - New York,"5,178","1,153",5,SoHo,7.9,Good,"6,473",FREE,No,Deluxe Queen Room,5.4 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,SpringHill Suites by Marriott New York Manhattan/Times Square South,"6,407","4,132",5,Hell's Kitchen,8,Very Good,NaN,FREE,No,1 Queen Bed,1.9 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Ink 48 Hotel,"6,300","1,326",5,Hell's Kitchen,7.9,Good,NaN,FREE,No,King Room,1.2 km ,,4
05/04/2023,09/04/2023,18,5,Iroquois New York Times Square,"6,821","1,740",5,Manhattan,8.2,Very Good,NaN,FREE,No,Queen Room - Disability Access,1.4 km ,Subway Access,5
05/04/2023,09/04/2023,18,5,Millennium Downtown New York,"4,250","3,629",5,Wall Street - Financial District,7.3,Good,"5,000",FREE,No,Superior King Room,6.8 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Pod 51,"3,787","7,063",5,Midtown East,7.8,Good,"4,456",FREE,No,Standard Bunk Bed Room with Shared Bathroom,1.7 km ,Subway Access,3
05/04/2023,09/04/2023,18,5,The Fifty Sonesta Select New York,"5,267",744,5,Midtown East,8,Very Good,"7,023",FREE,No,King Room,1.6 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,MADE Hotel,"7,078","1,016",5,NoMad,8.6,Excellent,NaN,FREE,No,Standard King Room,2.5 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,W New York - Times Square,"6,058",895,5,Manhattan,7.7,Good,NaN,FREE,No,"Wonderful Guest room, 1 King, City view",1 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Ace Hotel New York,"5,529","1,029",5,NoMad,7.9,Good,NaN,FREE,No,Single Room,2.5 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Renaissance New York Chelsea Hotel,"5,615",540,5,Chelsea,7.8,Good,NaN,FREE,No,"Guest Room, 1 King",2.8 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,The Shelburne Sonesta New York,"4,184","1,156",5,Murray Hill,7.8,Good,"5,363",FREE,No,Queen Room,2.2 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,33 Seaport Hotel New York,"5,822",280,5,Wall Street - Financial District,8.6,Excellent,"7,278",Free,Yes,Superior Courtyard King,6.9 km ,,5
05/04/2023,09/04/2023,18,5,Soho Grand Hotel,"7,261","1,226",5,SoHo,8.3,Very Good,"9,077",FREE,No,Deluxe King Room,5.5 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,"Candlewood Suites NYC -Times Square, an IHG Hotel","4,298","1,370",5,Hell's Kitchen,7.5,Good,"4,298",FREE,No,Queen Studio,1.6 km ,Subway Access,3
05/04/2023,09/04/2023,18,5,citizenM New York Times Square,"6,766","2,751",5,Manhattan,8.7,Excellent,NaN,Free,Yes,King Room,0.8 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Executive Hotel Le Soleil New York,"6,179","2,494",5,Manhattan,8.2,Very Good,NaN,FREE,No,Executive Queen Room,2 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,The Knickerbocker,"8,420","1,343",5,Manhattan,8.4,Very Good,"10,525",Free,Yes,Deluxe Room with One King Bed,1.4 km ,Subway Access,5
05/04/2023,09/04/2023,18,5,Courtyard by Marriott New York Manhattan/Central Park,"6,223","3,332",5,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King or Queen Room with City View,450 m ,Subway Access,4
05/04/2023,09/04/2023,18,5,Courtyard New York Downtown Manhattan/Financial District,"4,133",602,5,Wall Street - Financial District,7.3,Good,NaN,FREE,No,"Guest room, 1 King, City view",7.1 km ,Subway Access,3
05/04/2023,09/04/2023,18,5,The Evelyn NoMad,"6,025","2,610",5,NoMad,7.6,Good,"8,607",FREE,No,Deluxe Queen Room,2.7 km ,Subway Access,5
05/04/2023,09/04/2023,18,5,Casablanca Hotel by Library Hotel Collection,"8,270",73,5,Manhattan,9.4,Wonderful,NaN,FREE,No,Petite Queen Room,1.3 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Renaissance New York Midtown Hotel,"5,934","1,051",5,Manhattan,8.5,Very Good,NaN,FREE,No,Standard King Room,2 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,HGU New York,"5,824","1,530",5,Manhattan,7.4,Good,"7,280",FREE,No,King Standard,2.4 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,"Club Quarters Hotel World Trade Center, New York","5,383","2,669",5,Wall Street - Financial District,8.2,Very Good,"5,666",FREE,No,Mobility Accessible Standard Room,7 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,The Pearl Hotel,"7,541",970,5,Manhattan,8.6,Excellent,"8,871",FREE,No,Deluxe Queen Room,0.8 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Cambria Hotel New York - Chelsea,"6,255","2,572",5,Chelsea,8,Very Good,NaN,FREE,No,King Room - Disability Access,2.5 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,"Staypineapple, An Artful Hotel, Midtown New York","5,723",735,5,Hell's Kitchen,8.7,Excellent,"6,733",FREE,No,Celebrity King,1.8 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Dylan Hotel NYC,"6,293","2,339",5,Murray Hill,7.8,Good,"7,866",FREE,No,Executive Room,1.8 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,The James New York - NoMad,"5,700",519,5,NoMad,8.1,Very Good,"6,334",FREE,No,Queen Room,2.6 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,ModernHaus SoHo,"8,050",462,5,SoHo,8.5,Very Good,NaN,FREE,No,Newly Renovated Standard Queen Room,5.4 km ,Subway Access,5
05/04/2023,09/04/2023,18,5,Pestana Park Avenue,"5,740",821,5,Murray Hill,8.5,Very Good,"6,172",Free,Yes,Superior Room,1.9 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,"The Langham, New York, Fifth Avenue","12,547",250,5,Manhattan,9.1,Wonderful,NaN,FREE,No,Superior Room with King Bed,2 km ,Subway Access,5
05/04/2023,09/04/2023,18,5,Pestana CR7 Times Square,"5,634","1,389",5,Hell's Kitchen,8.1,Very Good,"5,930",Free,Yes,Superior King Room,1.6 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Moxy NYC East Village,"6,693","1,683",5,East Village,8.2,Very Good,NaN,FREE,No,"Guest room, 1 Queen",4.1 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Sixty LES,"5,178","1,050",5,Lower East Side,7.2,Good,"6,473",FREE,No,Queen Studio,5.2 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Lex Hotel NYC,"5,159",595,5,Kips Bay,8.1,Very Good,"6,069",Free,Yes,Queen Room,3 km ,Subway Access,3
05/04/2023,09/04/2023,18,5,"Le Meridien New York, Central Park by Marriott","7,221",432,5,Manhattan,7.1,Good,"10,777",FREE,No,"Guest Room, 1 King, Cozy King",500 m ,Subway Access,5
05/04/2023,09/04/2023,18,5,Four Points by Sheraton Manhattan SoHo Village,"4,910",788,5,SoHo,7.6,Good,"5,776",FREE,No,"Guest Room, 1 King",5 km ,Subway Access,3
05/04/2023,09/04/2023,18,5,Walker Hotel Tribeca,"5,640","1,272",5,Chinatown,8.1,Very Good,NaN,FREE,No,Walker Cozy King,5.8 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Aloft Harlem,"4,566",727,5,Harlem,8,Very Good,NaN,FREE,No,"Aloft, Guest room, 1 King",5.2 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Hampton Inn Manhattan Times Square North,"5,640","2,669",5,Hell's Kitchen,7.8,Good,NaN,Not Free,Yes,Queen Room,0.6 km ,Subway Access,3
05/04/2023,09/04/2023,18,5,Dream Midtown,"4,783",665,5,Manhattan,7.5,Good,NaN,FREE,No,Queen Room,400 m ,Subway Access,4
05/04/2023,09/04/2023,18,5,Roxy Hotel New York,"6,625",942,5,Tribeca,8.4,Very Good,"7,280",Free,Yes,Deluxe King Room,5.8 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,LUMA Hotel - Times Square,"9,920","2,146",5,Manhattan,9,Wonderful,NaN,FREE,No,Urban King Bed Studio - Accessible Bathtub,1.5 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,"The Lexington Hotel, Autograph Collection","5,471",338,5,Midtown East,7.9,Good,NaN,FREE,No,Queen Room,1.6 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Renaissance New York Times Square Hotel,"7,558","1,325",5,Manhattan,8.5,Very Good,NaN,FREE,No,King Room,1 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,The Time New York,"5,493","1,204",5,Manhattan,7.5,Good,NaN,FREE,No,Superior Queen Room,0.8 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,The Hotel at Fifth Avenue,"5,003","1,876",5,Manhattan,7.1,Good,"5,886",Free,Yes,King Room - Disability Access,2.3 km ,Subway Access,3
05/04/2023,09/04/2023,18,5,Hyatt Centric Times Square New York,"8,034",621,5,Manhattan,8.3,Very Good,NaN,FREE,No,King Room with View,1.2 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,"5,923",54,5,Flatiron District,8.1,Very Good,NaN,FREE,No,"Studio, 1 King",3.1 km ,Subway Access,3
05/04/2023,09/04/2023,18,5,City Club Hotel,"5,099","1,256",5,Manhattan,7.3,Good,NaN,FREE,No,Petite Room,1.4 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Residence Inn New York Downtown Manhattan/Financial District,"4,473",348,5,Wall Street - Financial District,7.5,Good,"5,263",FREE,No,"Studio, 1 King",7.1 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Four Points by Sheraton Midtown - Times Square,"6,986","1,869",5,Hell's Kitchen,7.7,Good,NaN,FREE,No,King Room,1.6 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,The Renwick,"6,387","1,038",5,Murray Hill,8.2,Very Good,"7,096",Free,Yes,Gallery King,2 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Walker Hotel Greenwich Village,"8,116",814,5,Greenwich Village,8.4,Very Good,NaN,FREE,No,Queen Room (The Grove),3.7 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"7,375","4,556",5,Hell's Kitchen,7.6,Good,NaN,FREE,No,King Room,1.6 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Four Points by Sheraton Manhattan Chelsea,"4,705",979,5,Chelsea,7,Good,NaN,FREE,No,"Guest Room, 1 King",2.8 km ,Subway Access,3
05/04/2023,09/04/2023,18,5,Virgin Hotels New York City,"6,769",8,5,NoMad,7.4,Good,"10,104",FREE,No,King Room - Disability Access,2.5 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,The Manhattan at Times Square,"5,322","4,089",5,Manhattan,5.6,Review score,"7,096",Free,Yes,Run of House,0.7 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,"7,932","5,200",5,Hell's Kitchen,8,Very Good,NaN,FREE,No,1 King Bed,1.9 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Sheraton New York Times Square Hotel,"6,524",972,5,Manhattan,7.4,Good,NaN,FREE,No,"Traditional, Guest room, 1 Queen",0.6 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Hampton Inn Manhattan Grand Central,"5,629","1,475",5,Midtown East,7.6,Good,NaN,FREE,No,Standard King Room with City View,2.1 km ,Subway Access,3
05/04/2023,09/04/2023,18,5,The Dominick Hotel,"7,883",696,5,SoHo,8.6,Excellent,"9,854",Free,Yes,Hudson Square King Room,5.1 km ,Subway Access,5
05/04/2023,09/04/2023,18,5,DoubleTree by Hilton New York Downtown,"5,164","3,508",5,Wall Street - Financial District,7.2,Good,NaN,FREE,No,Double Room with Roll in Shower - Mobility Accessible,7.6 km ,Subway Access,4
05/04/2023,09/04/2023,18,5,Hampton Inn Times Square Central,"6,693","2,265",5,Manhattan,8.2,Very Good,NaN,FREE,No,King Room,1.5 km ,Subway Access,3
05/04/2023,09/04/2023,18,5,Thompson Central Park - New York,"9,022",152,5,Manhattan,8.1,Very Good,NaN,FREE,No,King Room,0.5 km ,Subway Access,5
