check-in,check-out,TTT,LOS,Hotel Name,Price,Reviews,NumberOfNights,Locatins,Score,Score_in_the_description,priceBeforesale,Cancellation,prepayment,typeBed,DistanceFromCenter,Subway Access,Stars
2023-03-29,2023-04-02,13,5,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"5,546","3,964",5,Hell's Kitchen,8.2,Very Good,NaN,FREE,No,King Room,2.1 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Times Square EDITION New York,"6,453",676,5,Manhattan,8.5,Very Good,NaN,Not Free,Yes,Queen Room,1 km ,Subway Access,5
2023-03-29,2023-04-02,13,5,CIVILIAN Hotel,"5,003","1,227",5,Hell's Kitchen,8.5,Very Good,NaN,Free,Yes,Double Room,0.9 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Fairfield Inn by Marriott New York Manhattan/Financial District,"3,295","2,275",5,Wall Street - Financial District,7.5,Good,NaN,FREE,No,King Room,7.2 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,U Hotel Fifth Avenue I Empire State Building,"3,078","1,707",5,Manhattan,7.9,Good,"3,847",FREE,No,Double Room,2.1 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,TBA Times Square,"3,845","8,394",5,Hell's Kitchen,7.5,Good,NaN,Not Free,Yes,Deluxe King Studio,1.6 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,citizenM New York Bowery,"4,272","2,182",5,Lower East Side,8.8,Excellent,"4,747",Not Free,Yes,King Room,5.4 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Millennium Hotel Broadway Times Square,"3,996","5,914",5,Manhattan,7.0,Good,"4,701",FREE,No,Queen Room with Bath Tub - Hearing/Mobility Accessible,1.3 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Park Terrace Hotel,"5,557","2,396",5,Manhattan,8.7,Excellent,NaN,Not Free,Yes,Classic Room,1.7 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Hyatt Place New York City/Times Square,"4,857","15,092",5,Hell's Kitchen,7.6,Good,NaN,FREE,No,King Room,1.7 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,"5,590","1,045",5,Hell's Kitchen,7.9,Good,NaN,FREE,No,King Room with City View,0.7 km ,,3
2023-03-29,2023-04-02,13,5,"Hotel Shocard Broadway, Times Square","3,126","1,057",5,Manhattan,7.6,Good,"3,812",FREE,No,Queen Room,1.5 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,Grayson Hotel,"4,284",52,5,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King Room,1.8 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,"Staypineapple, An Artful Hotel, Midtown New York","3,645",731,5,Hell's Kitchen,8.7,Excellent,"4,861",FREE,No,Celebrity King,1.8 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,SpringHill Suites by Marriott New York Manhattan/Times Square South,"4,494","4,128",5,Hell's Kitchen,8.0,Very Good,NaN,FREE,No,1 Queen Bed,1.9 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Millennium Downtown New York,"3,379","3,624",5,Wall Street - Financial District,7.3,Good,"3,975",FREE,No,Superior King Room,6.8 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,NoMo SoHo,"3,854",536,5,SoHo,7.3,Good,"4,534",Not Free,Yes,Classic Queen,5.6 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Element Times Square West,"4,602","5,473",5,Hell's Kitchen,7.5,Good,NaN,Not Free,Yes,"Guest Room, 1 King",1.6 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,"InterContinental New York Barclay Hotel, an IHG Hotel","5,294",897,5,Midtown East,8.0,Very Good,NaN,Not Free,Yes,Classic King Room - High Floor,1.5 km ,Subway Access,5
2023-03-29,2023-04-02,13,5,Courtyard New York Downtown Manhattan/Financial District,"3,222",598,5,Wall Street - Financial District,7.3,Good,NaN,FREE,No,"Guest room, 1 King, City view",7.1 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,Moxy NYC Chelsea,"5,381","3,726",5,Chelsea,8.3,Very Good,NaN,FREE,No,King Room with City View,2.5 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Sofitel New York,"5,145",522,5,Manhattan,7.5,Good,"5,145",Free,Yes,Superior Queen Room,1.4 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,"Club Quarters Hotel Grand Central, New York","4,160","2,322",5,Midtown East,8.0,Very Good,NaN,Not Free,Yes,Small Queen Room,1.8 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Arlo Midtown,"5,393","3,035",5,Hell's Kitchen,8.7,Excellent,"6,345",FREE,No,King Urban,1.7 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Residence Inn by Marriott New York Manhattan/Central Park,"6,745","1,277",5,Manhattan,8.4,Very Good,NaN,Not Free,Yes,King Studio,450 m ,Subway Access,4
2023-03-29,2023-04-02,13,5,Hilton Garden Inn New York - Times Square Central,"4,237","1,546",5,Manhattan,7.6,Good,"4,985",FREE,No,King Room - Mobility Accessible,1.5 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,Hotel Edison Times Square,"4,628","11,102",5,Manhattan,7.3,Good,NaN,FREE,No,Signature 1 King Bed,1 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,"The Draper New York, Tapestry Collection by Hilton","5,414","1,028",5,Manhattan,8.4,Very Good,NaN,Not Free,Yes,King Room,1.9 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,Hard Rock Hotel New York,"7,571","1,277",5,Manhattan,8.8,Excellent,NaN,Not Free,Yes,Superior King Room,1 km ,Subway Access,5
2023-03-29,2023-04-02,13,5,"Candlewood Suites NYC -Times Square, an IHG Hotel","3,438","1,370",5,Hell's Kitchen,7.5,Good,NaN,FREE,No,Queen Studio,1.6 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,"Crowne Plaza Times Square Manhattan, an IHG Hotel","5,003","1,430",5,Manhattan,7.7,Good,NaN,Not Free,Yes,King Room - Hearing Access/Non-Smoking,0.9 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,WestHouse Hotel New York,"5,381",764,5,Manhattan,8.2,Very Good,NaN,Not Free,Yes,Deluxe King Room,400 m ,Subway Access,5
2023-03-29,2023-04-02,13,5,citizenM New York Times Square,"5,187","2,750",5,Manhattan,8.7,Excellent,NaN,Free,Yes,King Room,0.8 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Artezen Hotel,"5,188",898,5,Wall Street - Financial District,9.0,Wonderful,NaN,Not Free,Yes,Deluxe King Room,6.9 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Residence Inn by Marriott New York Manhattan/Times Square,"5,803","3,120",5,Manhattan,8.1,Very Good,NaN,Not Free,Yes,Queen Studio with Sofa Bed,1.7 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Pod 39,"3,318","5,985",5,Murray Hill,8.1,Very Good,"3,904",FREE,No,Bunk Bed Room,2.1 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,"Holiday Inn Express New York City Chelsea, an IHG Hotel","4,010","3,019",5,Chelsea,7.9,Good,NaN,FREE,No,King Room,2.4 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,"4,989","5,195",5,Hell's Kitchen,8.0,Very Good,NaN,FREE,No,1 King Bed,1.9 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Hyatt Grand Central New York,"3,988","1,198",5,Midtown East,7.3,Good,"3,988",Not Free,Yes,One King Bed,1.9 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Dylan Hotel NYC,"4,721","2,337",5,Murray Hill,7.8,Good,"5,902",FREE,No,Luxury King Room,1.8 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,"Hotel Indigo NYC Financial District, an IHG Hotel","3,526",83,5,Wall Street - Financial District,8.8,Excellent,NaN,Not Free,Yes,King Room with Mobility Accessible Transfer Shower,7.2 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,Sheraton Tribeca New York Hotel,"4,432","2,434",5,Tribeca,7.6,Good,NaN,Not Free,Yes,Standard King Room,5.6 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Pod 51,"2,789","7,060",5,Midtown East,7.8,Good,"3,281",FREE,No,Standard Bunk Bed Room with Shared Bathroom,1.7 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,Pestana Park Avenue,"4,141",821,5,Murray Hill,8.5,Very Good,"6,902",Not Free,Yes,Superior Room,1.9 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Warwick New York,"5,462","4,417",5,Manhattan,7.8,Good,NaN,Free,Yes,Premier City View King Bed,0.7 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Omni Berkshire Place,"5,562",531,5,Midtown East,8.7,Excellent,NaN,FREE,No,Deluxe King Room,1.1 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,The Blakely by LuxUrban,"4,224","2,502",5,Manhattan,7.8,Good,NaN,Free,Yes,Deluxe King Suite,0.5 km ,Subway Access,Error
2023-03-29,2023-04-02,13,5,1 Hotel Central Park,"8,096",489,5,Manhattan,8.4,Very Good,"14,204",Not Free,Yes,Queen Room,0.6 km ,Subway Access,5
2023-03-29,2023-04-02,13,5,The Manhattan at Times Square,"3,230","4,084",5,Manhattan,5.6,Review score,"4,307",Free,Yes,Run of House,0.7 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,"4,798",304,5,Manhattan,8.3,Very Good,NaN,FREE,No,King Studio,1.9 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,YOTEL New York Times Square,"4,210","3,810",5,Hell's Kitchen,7.1,Good,NaN,FREE,No,Empire State Building View,1.5 km ,,4
2023-03-29,2023-04-02,13,5,Embassy Suites By Hilton New York Manhattan Times Square,"5,810","4,123",5,Manhattan,7.9,Good,NaN,FREE,No,1 King City View Room Mobility Access with 3X3 Shower,1.9 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,The Fifty Sonesta Select New York,"4,385",741,5,Midtown East,8.0,Very Good,"5,847",FREE,No,King Room,1.6 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Pestana CR7 Times Square,"4,032","1,387",5,Hell's Kitchen,8.1,Very Good,"4,245",Not Free,Yes,Comfort Plus,1.6 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Hilton Club The Quin New York,"6,839",938,5,Manhattan,8.4,Very Good,NaN,Not Free,Yes,Deluxe King Studio Plus,0.5 km ,Subway Access,5
2023-03-29,2023-04-02,13,5,Hyatt Centric Times Square New York,"5,767",622,5,Manhattan,8.3,Very Good,NaN,Not Free,Yes,King Room with View,1.2 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Empire Hotel,"4,536","2,512",5,Upper West Side,6.8,Review score,"5,040",Not Free,Yes,Standard Queen Room,400 m ,Subway Access,4
2023-03-29,2023-04-02,13,5,HGU New York,"4,413","1,530",5,Manhattan,7.4,Good,"5,517",FREE,No,Queen Deluxe,2.4 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,SIXTY SoHo,"6,349",730,5,SoHo,8.3,Very Good,"7,936",FREE,No,Superior Queen Room,5.2 km ,Subway Access,5
2023-03-29,2023-04-02,13,5,Wingate by Wyndham New York Midtown South/5th Ave,"4,366","1,503",5,Manhattan,7.9,Good,NaN,FREE,No,King Room - Non-Smoking,1.9 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,"4,747",54,5,Flatiron District,8.1,Very Good,NaN,FREE,No,"Studio, 1 King",3.1 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"4,765","4,553",5,Hell's Kitchen,7.6,Good,NaN,FREE,No,King Room,1.6 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,DoubleTree by Hilton New York Times Square South,"4,274","4,443",5,Hell's Kitchen,7.9,Good,NaN,FREE,No,King Room,1.8 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Royalton Park Avenue,"5,894",972,5,NoMad,8.2,Very Good,NaN,FREE,No,Superior King Room,2.7 km ,Subway Access,5
2023-03-29,2023-04-02,13,5,La Quinta by Wyndham Time Square South,"4,445","2,099",5,Hell's Kitchen,8.1,Very Good,NaN,FREE,No,King Room - Non-Smoking,1.7 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,The Belvedere Hotel,"4,668","3,683",5,Hell's Kitchen,8.0,Very Good,"5,187",FREE,No,Executive Queen Room,0.9 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Executive Hotel Le Soleil New York,"5,077","2,489",5,Manhattan,8.2,Very Good,NaN,FREE,No,Executive Queen Room,2 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Aliz Hotel Times Square,"4,076","3,599",5,Hell's Kitchen,7.8,Good,NaN,Not Free,Yes,King Room,1.6 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,"Marriott Vacation Club Pulse, New York City","6,580",121,5,Manhattan,8.9,Excellent,NaN,FREE,No,King Room with City View,1.9 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Courtyard by Marriott New York Manhattan/Chelsea,"4,919",749,5,Chelsea,8.4,Very Good,NaN,Not Free,Yes,King Room - Hearing Accessible,2.4 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,TownePlace Suites by Marriott New York Manhattan/Times Square,"5,333","1,453",5,Hell's Kitchen,8.2,Very Good,NaN,FREE,No,King Studio with Roll-in Shower - Mobility and Hearing Accessible,1.2 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,Nolitan Hotel SoHo - New York,"4,780","1,152",5,SoHo,7.9,Good,"5,975",FREE,No,Superior Queen Room with Balcony Disability Access,5.4 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Iberostar 70 Park Avenue,"4,417",531,5,Murray Hill,8.3,Very Good,"5,196",Not Free,Yes,Queen Deluxe,2 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Square Hotel at Times Square,"4,210","2,375",5,Manhattan,7.0,Good,"4,784",Not Free,Yes,Superior King Room,0.8 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,"The Beekman Tower, Trademark Collection by Wyndham","5,032",697,5,Midtown East,8.1,Very Good,NaN,Not Free,Yes,"1 Queen Bed, Studio Apartment, Non-Smoking",2.1 km ,,4
2023-03-29,2023-04-02,13,5,Hilton Garden Inn New York Times Square South,"4,552","2,687",5,Hell's Kitchen,8.1,Very Good,NaN,Not Free,Yes,King Room - Hearing Accessible,1.8 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,W New York - Times Square,"5,395",892,5,Manhattan,7.7,Good,NaN,FREE,No,"Wonderful Guest room, 1 King, City view",1 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Hilton Garden Inn New York/Midtown Park Avenue,"4,406",865,5,Manhattan,8.0,Very Good,NaN,FREE,No,King Room,2.4 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,The Shelburne Sonesta New York,"3,674","1,154",5,Murray Hill,7.9,Good,NaN,Not Free,Yes,Queen Room,2.2 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Dream Downtown,"4,061",661,5,Chelsea,7.2,Good,NaN,Not Free,Yes,King Room,3.4 km ,Subway Access,4
2023-03-29,2023-04-02,13,5,Lex Hotel NYC,"4,004",593,5,Kips Bay,8.1,Very Good,"4,710",Free,Yes,Queen Room,3 km ,Subway Access,3
2023-03-29,2023-04-02,13,5,Hyatt Place New York/Midtown-South,"6,827","2,156",5,Manhattan,8.1,Very Good,NaN,Not Free,Yes,King Room - High Floor,2 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Pestana Park Avenue,715,821,1,Murray Hill,8.5,Very Good,"1,191",Not Free,Yes,Classic Room,1.9 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Margaritaville Resort Times Square,898,"1,436",1,Manhattan,8.8,Excellent,NaN,FREE,No,Standard King Room,1.5 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,The Herald 8 by LuxUrban,557,"2,297",1,Manhattan,7.7,Good,NaN,Free,Yes,Large Double Room,2 km ,Subway Access,Error
2023-03-29,2023-04-03,14,1,The Tuscany Powered by LuxUrban,681,103,1,Murray Hill,7.9,Good,NaN,Free,Yes,Studio,2.1 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,TownePlace Suites by Marriott New York Manhattan/Chelsea,799,"2,408",1,Chelsea,8.1,Very Good,NaN,Not Free,Yes,King Studio with Kitchenette,2.5 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Pod Times Square,583,"12,852",1,Hell's Kitchen,8.1,Very Good,NaN,FREE,No,Bunk Pod,1.4 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,The Cloud One New York-Downtown,656,574,1,Wall Street - Financial District,8.3,Very Good,NaN,FREE,No,Standard King Room,7 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,MOXY NYC Times Square,624,"8,730",1,Manhattan,8.0,Very Good,NaN,Not Free,Yes,Double Room,1.9 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,West Side YMCA,340,"7,519",1,Upper West Side,6.6,Review score,400,Not Free,Yes,Bunk Bed Room with Shared Bathroom,350 m ,Subway Access,3
2023-03-29,2023-04-03,14,1,Riu Plaza Manhattan Times Square,946,"6,626",1,Manhattan,8.6,Excellent,"1,315",FREE,No,Deluxe Family King,1 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,898,"3,964",1,Hell's Kitchen,8.2,Very Good,NaN,FREE,No,King Room,2.1 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Hilton Garden Inn Times Square,803,"2,186",1,Manhattan,7.5,Good,NaN,FREE,No,Queen Room,0.9 km ,Subway Access,3
2023-03-29,2023-04-03,14,1,Hilton Garden Inn New York Central Park South-Midtown West,741,"5,527",1,Manhattan,7.1,Good,NaN,Not Free,Yes,Queen Room,450 m ,Subway Access,4
2023-03-29,2023-04-03,14,1,Hampton Inn Manhattan Times Square North,876,"2,669",1,Hell's Kitchen,7.8,Good,NaN,FREE,No,Queen Room,0.6 km ,Subway Access,3
2023-03-29,2023-04-03,14,1,Courtyard by Marriott New York Manhattan/Central Park,"1,180","3,323",1,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King or Queen Room with City View,450 m ,Subway Access,4
2023-03-29,2023-04-03,14,1,"The New Yorker, A Wyndham Hotel",656,"9,006",1,Hell's Kitchen,7.7,Good,NaN,FREE,No,Standard Queen Room,2 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,"Club Quarters Hotel Times Square, New York",663,"2,527",1,Manhattan,7.8,Good,NaN,Not Free,Yes,Small Single Room,1.3 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,SpringHill Suites by Marriott New York Manhattan Chelsea,938,"3,910",1,Chelsea,8.2,Very Good,NaN,Not Free,Yes,King Room,2.5 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,M Social Hotel Times Square New York,"1,096","5,622",1,Manhattan,8.4,Very Good,NaN,FREE,No,Social City View King,0.6 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,citizenM New York Bowery,766,"2,182",1,Lower East Side,8.8,Excellent,NaN,FREE,No,King Room,5.4 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,"Staypineapple, An Artful Hotel, Midtown New York",547,731,1,Hell's Kitchen,8.7,Excellent,729,FREE,No,Cosmo King,1.8 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Millennium Downtown New York,624,"3,624",1,Wall Street - Financial District,7.3,Good,NaN,FREE,No,Queen Room with Roll-In Shower - Disability Access,6.8 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Hyatt Place New York City/Times Square,803,"15,092",1,Hell's Kitchen,7.6,Good,NaN,FREE,No,King Room,1.7 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Fairfield Inn by Marriott New York Manhattan/Financial District,583,"2,275",1,Wall Street - Financial District,7.5,Good,NaN,FREE,No,King Room,7.2 km ,Subway Access,3
2023-03-29,2023-04-03,14,1,YOTEL New York Times Square,665,"3,810",1,Hell's Kitchen,7.1,Good,NaN,FREE,No,Premium Queen,1.5 km ,,4
2023-03-29,2023-04-03,14,1,"Marriott Vacation Club Pulse, New York City","1,025",121,1,Manhattan,8.9,Excellent,NaN,Not Free,Yes,King Room with City View,1.9 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Leo House,554,"2,935",1,Chelsea,7.8,Good,NaN,Not Free,Yes,Double Room with Shared Bathroom,2.9 km ,Subway Access,3
2023-03-29,2023-04-03,14,1,TBA Times Square,624,"8,394",1,Hell's Kitchen,7.5,Good,NaN,Not Free,Yes,Deluxe King Studio,1.6 km ,Subway Access,3
2023-03-29,2023-04-03,14,1,"Hotel Shocard Broadway, Times Square",550,"1,057",1,Manhattan,7.6,Good,NaN,FREE,No,Queen Room,1.5 km ,Subway Access,3
2023-03-29,2023-04-03,14,1,U Hotel Fifth Avenue I Empire State Building,586,"1,707",1,Manhattan,7.9,Good,NaN,FREE,No,Double Room,2.1 km ,Subway Access,3
2023-03-29,2023-04-03,14,1,Millennium Hotel Broadway Times Square,721,"5,914",1,Manhattan,7.0,Good,801,FREE,No,Standard Queen Room,1.3 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Square Hotel at Times Square,642,"2,375",1,Manhattan,7.0,Good,729,Not Free,Yes,Standard Queen Room,0.8 km ,Subway Access,3
2023-03-29,2023-04-03,14,1,Motto by Hilton New York City Chelsea,820,"1,204",1,Chelsea,8.8,Excellent,NaN,Not Free,Yes,King Room,2.8 km ,Subway Access,5
2023-03-29,2023-04-03,14,1,Hampton Inn Manhattan-35th St Empire State Bldg,794,"3,450",1,Manhattan,8.3,Very Good,794,Not Free,Yes,King Room,2 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,CIVILIAN Hotel,913,"1,227",1,Hell's Kitchen,8.5,Very Good,NaN,Free,Yes,Double Room,0.9 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,"Crowne Plaza Times Square Manhattan, an IHG Hotel",868,"1,430",1,Manhattan,7.7,Good,NaN,Not Free,Yes,Traditional King Room - Non-Smoking,0.9 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Park Terrace Hotel,"1,052","2,396",1,Manhattan,8.7,Excellent,NaN,Not Free,Yes,Classic Room,1.7 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,The Manhattan at Times Square,554,"4,084",1,Manhattan,5.6,Review score,693,Free,Yes,Run of House,0.7 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Pestana Park Avenue,715,821,1,Murray Hill,8.5,Very Good,"1,191",Not Free,Yes,Classic Room,1.9 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,"1,059","1,045",1,Hell's Kitchen,7.9,Good,NaN,FREE,No,Double Room with Two Double Beds,0.7 km ,,3
2023-03-29,2023-04-03,14,1,"The Draper New York, Tapestry Collection by Hilton",942,"1,028",1,Manhattan,8.4,Very Good,NaN,Not Free,Yes,King Room with Bath Tub - Mobility/Hearing Access,1.9 km ,Subway Access,3
2023-03-29,2023-04-03,14,1,Aliz Hotel Times Square,621,"3,599",1,Hell's Kitchen,7.8,Good,NaN,Not Free,Yes,King Room,1.6 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Hyatt Place NYC Chelsea,"1,023","6,655",1,Chelsea,8.0,Very Good,NaN,FREE,No,King Room,2.8 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Empire Hotel,712,"2,512",1,Upper West Side,6.8,Review score,949,Not Free,Yes,Standard Queen Room,400 m ,Subway Access,4
2023-03-29,2023-04-03,14,1,Hilton Garden Inn New York - Times Square Central,713,"1,546",1,Manhattan,7.6,Good,NaN,Not Free,Yes,Queen Room with City View,1.5 km ,Subway Access,3
2023-03-29,2023-04-03,14,1,"The Jewel Hotel, New York",913,"1,653",1,Manhattan,8.5,Very Good,NaN,Not Free,Yes,Premier Room,1 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Hotel 32 32,638,745,1,Manhattan,6.8,Review score,850,Not Free,Yes,Double Studio with balcony,2.4 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Pod 51,546,"7,060",1,Midtown East,7.8,Good,NaN,FREE,No,Standard Bunk Bed Room with Shared Bathroom,1.7 km ,Subway Access,3
2023-03-29,2023-04-03,14,1,Hotel Edison Times Square,913,"11,102",1,Manhattan,7.3,Good,NaN,FREE,No,Signature 1 King Bed,1 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Residence Inn by Marriott New York Manhattan/Central Park,"1,316","1,277",1,Manhattan,8.4,Very Good,NaN,Not Free,Yes,King Studio,450 m ,Subway Access,4
2023-03-29,2023-04-03,14,1,citizenM New York Times Square,876,"2,750",1,Manhattan,8.7,Excellent,NaN,Free,Yes,King Room,0.8 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Embassy Suites By Hilton New York Manhattan Times Square,824,"4,123",1,Manhattan,7.9,Good,NaN,FREE,No,King Room,1.9 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,La Quinta by Wyndham Time Square South,670,"2,099",1,Hell's Kitchen,8.1,Very Good,NaN,Not Free,Yes,King Room - Non-Smoking,1.7 km ,Subway Access,3
2023-03-29,2023-04-03,14,1,Residence Inn by Marriott New York Manhattan/Times Square,993,"3,120",1,Manhattan,8.1,Very Good,NaN,Not Free,Yes,Queen Studio with Sofa Bed,1.7 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Doubletree By Hilton New York Times Square West,658,"14,188",1,Hell's Kitchen,7.0,Good,NaN,Not Free,Yes,One King Bed Standard,1.6 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Grayson Hotel,807,52,1,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King Room,1.8 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Lex Hotel NYC,682,593,1,Kips Bay,8.1,Very Good,NaN,Not Free,Yes,Queen Room,3 km ,Subway Access,3
2023-03-29,2023-04-03,14,1,Pod 39,656,"5,985",1,Murray Hill,8.1,Very Good,NaN,FREE,No,Bunk Bed Room,2.1 km ,Subway Access,3
2023-03-29,2023-04-03,14,1,Warwick New York,935,"4,417",1,Manhattan,7.8,Good,NaN,Free,Yes,Premier King Bed,0.7 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,The Blakely by LuxUrban,759,"2,502",1,Manhattan,7.8,Good,NaN,Free,Yes,Standard King Room,0.5 km ,Subway Access,Error
2023-03-29,2023-04-03,14,1,Element Times Square West,854,"5,473",1,Hell's Kitchen,7.5,Good,NaN,Not Free,Yes,"Guest room, 1 King, City view",1.6 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,WestHouse Hotel New York,965,764,1,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King Room,400 m ,Subway Access,5
2023-03-29,2023-04-03,14,1,The Belvedere Hotel,839,"3,683",1,Hell's Kitchen,8.0,Very Good,NaN,FREE,No,King Room - Disability Access,0.9 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Executive Hotel Le Soleil New York,803,"2,489",1,Manhattan,8.2,Very Good,NaN,FREE,No,Executive Queen Room,2 km ,Subway Access,4
2023-03-29,2023-04-03,14,1,Omni Berkshire Place,963,531,1,Midtown East,8.7,Excellent,NaN,FREE,No,Deluxe King Room,1.1 km ,Subway Access,4
